tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_000239-T1_mrna	gene-CEP52_000239	11	41	10	17	21	0	0	2	0	0	0	0	0	0	0	2
CEP52_000240-T1_mrna	gene-CEP52_000240	3	8	8	3	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_000241-T1_mrna	gene-CEP52_000241	8	7	1	0	6	0	0	0	0	0	0	0	0	0	0	0
CEP52_000242-T1_mrna	gene-CEP52_000242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000243-T1_mrna	gene-CEP52_000243	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000244-T1_mrna	gene-CEP52_000244	5	16	5	3	6	0	0	1	0	0	0	0	0	0	0	1
CEP52_000245-T1_mrna	gene-CEP52_000245	11	19	12	7	12	0	0	1	0	0	0	1	0	0	0	0
CEP52_000246-T1_mrna	gene-CEP52_000246	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000247-T1_mrna	gene-CEP52_000247	6	11	3	1	0	1	0	0	0	0	1	2	0	0	0	1
CEP52_000248-T1_mrna	gene-CEP52_000248	2	6	3	2	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000249-T1_mrna	gene-CEP52_000249	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000250-T1_mrna	gene-CEP52_000250	5	8	2	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000251-T1_mrna	gene-CEP52_000251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000252-T1_mrna	gene-CEP52_000252	0	7	2	7	3	1	0	0	0	0	0	0	0	0	0	0
CEP52_000253-T1_mrna	gene-CEP52_000253	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000254-T1_mrna	gene-CEP52_000254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000255-T1_mrna	gene-CEP52_000255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000256-T1_mrna	gene-CEP52_000256	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000257-T1_mrna	gene-CEP52_000257	2	15	9	1	5	0	0	2	0	0	0	0	0	0	0	0
CEP52_000258-T1_mrna	gene-CEP52_000258	14	38	12	5	15	0	0	1	0	0	0	0	0	0	0	0
CEP52_000259-T1_mrna	gene-CEP52_000259	0	13	2	1	3	1	0	0	0	0	1	0	0	0	0	0
CEP52_000260-T1_mrna	gene-CEP52_000260	3	5	10	3	3	0	0	2	0	0	0	0	0	0	0	0
CEP52_000261-T1_mrna	gene-CEP52_000261	6	17	5	8	8	0	0	0	0	0	0	0	0	0	0	4
CEP52_000262-T1_mrna	gene-CEP52_000262	15	60	22	11	20	0	0	0	0	0	0	1	0	0	0	3
CEP52_000263-T1_mrna	gene-CEP52_000263	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000264-T1_mrna	gene-CEP52_000264	9	10	12	5	11	0	0	0	0	0	0	0	0	0	0	0
CEP52_000265-T1_mrna	gene-CEP52_000265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000266-T1_mrna	gene-CEP52_000266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000267-T1_mrna	gene-CEP52_000267	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0
CEP52_000268-T1_mrna	gene-CEP52_000268	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_000269-T1_mrna	gene-CEP52_000269	0	1	3	5	3	0	0	0	0	1	0	0	0	0	0	0
CEP52_000270-T1_mrna	gene-CEP52_000270	12	25	27	2	9	2	0	2	0	0	0	0	0	0	0	1
CEP52_000271-T1_mrna	gene-CEP52_000271	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000272-T1_mrna	gene-CEP52_000272	6	14	7	5	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_000273-T1_mrna	gene-CEP52_000273	1	14	8	5	2	0	0	0	0	0	0	0	0	0	0	2
CEP52_000274-T1_mrna	gene-CEP52_000274	2	8	2	3	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000275-T1_mrna	gene-CEP52_000275	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000276-T1_mrna	gene-CEP52_000276	17	26	7	7	6	1	0	1	0	0	0	1	0	0	0	3
CEP52_000277-T1_mrna	gene-CEP52_000277	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000278-T1_mrna	gene-CEP52_000278	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000279-T1_mrna	gene-CEP52_000279	5	7	6	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000280-T1_mrna	gene-CEP52_000280	1	9	3	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_000281-T1_mrna	gene-CEP52_000281	3	8	5	3	2	0	0	0	0	0	0	1	0	0	0	0
CEP52_000282-T1_mrna	gene-CEP52_000282	7	13	3	0	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000283-T1_mrna	gene-CEP52_000283	2	7	9	4	5	0	0	0	0	0	0	0	0	0	0	0
CEP52_000284-T1_mrna	gene-CEP52_000284	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000285-T1_mrna	gene-CEP52_000285	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000286-T1_mrna	gene-CEP52_000286	14	31	13	3	12	0	0	2	0	0	0	1	0	0	0	0
CEP52_000287-T1_mrna	gene-CEP52_000287	23	57	30	9	15	1	1	0	0	0	1	0	0	0	0	5
CEP52_000288-T1_mrna	gene-CEP52_000288	10	14	8	7	10	1	0	0	0	0	0	0	0	0	0	1
CEP52_000289-T1_mrna	gene-CEP52_000289	8	23	13	9	13	0	0	0	0	0	0	0	0	0	0	0
CEP52_000290-T1_mrna	gene-CEP52_000290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000291-T1_mrna	gene-CEP52_000291	3	17	11	2	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000292-T1_mrna	gene-CEP52_000292	9	12	2	0	4	1	0	0	0	0	0	0	0	0	0	1
CEP52_000293-T1_mrna	gene-CEP52_000293	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000294-T1_mrna	gene-CEP52_000294	0	7	5	0	2	0	0	0	0	0	4	2	0	0	0	4
CEP52_000296-T1_mrna	gene-CEP52_000296	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000297-T1_mrna	gene-CEP52_000297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000298-T1_mrna	gene-CEP52_000298	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000299-T1_mrna	gene-CEP52_000299	13	18	9	4	4	2	0	0	0	0	0	0	0	0	0	0
CEP52_000300-T1_mrna	gene-CEP52_000300	4	5	2	3	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000301-T1_mrna	gene-CEP52_000301	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000302-T1_mrna	gene-CEP52_000302	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_000303-T1_mrna	gene-CEP52_000303	7	39	8	3	8	0	0	0	0	0	0	0	0	0	0	3
CEP52_000304-T1_mrna	gene-CEP52_000304	4	18	5	2	4	0	0	0	0	0	0	1	0	0	0	0
CEP52_000305-T1_mrna	gene-CEP52_000305	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000306-T1_mrna	gene-CEP52_000306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000307-T1_mrna	gene-CEP52_000307	8	11	5	7	2	1	0	1	0	0	0	0	0	0	0	0
CEP52_000308-T1_mrna	gene-CEP52_000308	9	14	11	5	15	0	0	0	0	0	0	0	0	0	0	1
CEP52_000309-T1_mrna	gene-CEP52_000309	30	55	13	6	5	1	0	0	0	0	0	0	0	0	0	4
CEP52_000310-T1_mrna	gene-CEP52_000310	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000311-T1_mrna	gene-CEP52_000311	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000312-T1_mrna	gene-CEP52_000312	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000313-T1_mrna	gene-CEP52_000313	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000314-T1_mrna	gene-CEP52_000314	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000315-T1_mrna	gene-CEP52_000315	0	10	2	2	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000316-T1_mrna	gene-CEP52_000316	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000317-T1_mrna	gene-CEP52_000317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000318-T1_mrna	gene-CEP52_000318	7	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000319-T1_mrna	gene-CEP52_000319	6	11	10	1	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_000320-T1_mrna	gene-CEP52_000320	2	11	6	0	0	0	0	1	0	0	0	0	0	0	0	1
CEP52_000321-T1_mrna	gene-CEP52_000321	5	25	9	14	13	0	0	0	0	0	0	0	0	0	0	1
CEP52_000322-T1_mrna	gene-CEP52_000322	1	11	3	5	1	0	0	0	0	0	0	1	0	0	0	0
CEP52_000323-T1_mrna	gene-CEP52_000323	14	16	23	8	19	0	0	0	0	0	0	0	0	0	0	1
CEP52_000324-T1_mrna	gene-CEP52_000324	1	4	2	1	1	0	1	0	0	0	1	0	0	0	0	1
CEP52_000325-T1_mrna	gene-CEP52_000325	1	5	1	9	0	1	0	0	0	0	0	1	0	0	0	0
CEP52_000326-T1_mrna	gene-CEP52_000326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000327-T1_mrna	gene-CEP52_000327	4	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000328-T1_mrna	gene-CEP52_000328	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000329-T1_mrna	gene-CEP52_000329	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000330-T1_mrna	gene-CEP52_000330	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000331-T1_mrna	gene-CEP52_000331	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000332-T1_mrna	gene-CEP52_000332	2	14	6	0	5	1	0	0	0	0	0	0	0	0	0	3
CEP52_000333-T1_mrna	gene-CEP52_000333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000334-T1_mrna	gene-CEP52_000334	1	5	2	3	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000335-T1_mrna	gene-CEP52_000335	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000336-T1_mrna	gene-CEP52_000336	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000337-T1_mrna	gene-CEP52_000337	3	5	5	0	2	0	0	0	1	0	0	0	0	0	0	0
CEP52_000338-T1_mrna	gene-CEP52_000338	43	79	23	35	20	1	0	0	1	0	0	0	0	0	0	3
CEP52_000339-T1_mrna	gene-CEP52_000339	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000340-T1_mrna	gene-CEP52_000340	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000341-T1_mrna	gene-CEP52_000341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000342-T1_mrna	gene-CEP52_000342	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0
CEP52_000343-T1_mrna	gene-CEP52_000343	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000344-T1_mrna	gene-CEP52_000344	13	11	7	7	6	0	1	0	0	0	0	0	0	0	0	0
CEP52_000345-T1_mrna	gene-CEP52_000345	0	7	1	1	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_000346-T1_mrna	gene-CEP52_000346	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000347-T1_mrna	gene-CEP52_000347	3	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000348-T1_mrna	gene-CEP52_000348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000349-T1_mrna	gene-CEP52_000349	4	10	4	3	2	2	0	3	0	0	0	1	0	0	0	0
CEP52_000350-T1_mrna	gene-CEP52_000350	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000351-T1_mrna	gene-CEP52_000351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000352-T1_mrna	gene-CEP52_000352	26	61	43	18	42	6	0	1	0	0	0	0	0	0	0	1
CEP52_000353-T1_mrna	gene-CEP52_000353	4	4	9	0	3	0	0	1	0	0	0	0	0	0	0	1
CEP52_000354-T1_mrna	gene-CEP52_000354	27	80	32	26	23	0	0	1	0	0	0	0	0	0	0	1
CEP52_000355-T1_mrna	gene-CEP52_000355	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000356-T1_mrna	gene-CEP52_000356	63	144	59	43	62	0	0	3	0	0	0	7	0	0	0	7
CEP52_000357-T1_mrna	gene-CEP52_000357	0	2	1	3	1	0	0	0	0	0	0	2	0	0	0	0
CEP52_000358-T1_mrna	gene-CEP52_000358	13	35	27	21	39	1	0	0	0	0	0	1	0	0	0	0
CEP52_000359-T1_mrna	gene-CEP52_000359	6	27	8	11	4	0	0	0	0	1	0	0	0	0	0	1
CEP52_000360-T1_mrna	gene-CEP52_000360	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000361-T1_mrna	gene-CEP52_000361	1	5	2	2	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000362-T1_mrna	gene-CEP52_000362	2	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000363-T1_mrna	gene-CEP52_000363	21	65	24	24	14	0	0	2	0	0	1	5	0	0	0	6
CEP52_000364-T1_mrna	gene-CEP52_000364	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000365-T1_mrna	gene-CEP52_000365	2	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_000366-T1_mrna	gene-CEP52_000366	51	93	39	37	25	0	0	2	0	0	2	1	0	0	0	2
CEP52_000367-T1_mrna	gene-CEP52_000367	8	7	5	2	7	0	0	0	0	0	0	0	0	0	0	1
CEP52_000368-T1_mrna	gene-CEP52_000368	3	16	4	10	14	0	0	0	0	0	0	0	0	0	0	5
CEP52_000369-T1_mrna	gene-CEP52_000369	3	21	7	2	3	0	0	0	0	0	0	2	0	0	0	4
CEP52_000370-T1_mrna	gene-CEP52_000370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000371-T1_mrna	gene-CEP52_000371	4	23	27	10	4	0	0	0	0	0	0	3	1	0	0	6
CEP52_000372-T1_mrna	gene-CEP52_000372	0	9	4	0	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000373-T1_mrna	gene-CEP52_000373	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000374-T1_mrna	gene-CEP52_000374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000375-T1_mrna	gene-CEP52_000375	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000376-T1_mrna	gene-CEP52_000376	1	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0
CEP52_000377-T1_mrna	gene-CEP52_000377	4	7	3	6	5	0	0	1	0	0	0	0	0	0	0	0
CEP52_000379-T1_mrna	gene-CEP52_000379	7	37	17	3	6	0	0	0	0	0	0	0	0	0	0	4
CEP52_000380-T1_mrna	gene-CEP52_000380	1	4	6	1	1	2	0	0	0	0	0	0	1	0	0	0
CEP52_000381-T1_mrna	gene-CEP52_000381	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1
CEP52_000382-T1_mrna	gene-CEP52_000382	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_000383-T1_mrna	gene-CEP52_000383	2	3	1	3	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_000384-T1_mrna	gene-CEP52_000384	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000385-T1_mrna	gene-CEP52_000385	46	136	40	61	35	0	0	0	0	0	0	2	0	0	0	3
CEP52_000386-T1_mrna	gene-CEP52_000386	1	9	3	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000387-T1_mrna	gene-CEP52_000387	12	22	12	2	4	1	0	0	0	0	1	0	0	0	0	3
CEP52_000388-T1_mrna	gene-CEP52_000388	1	14	3	2	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_000389-T1_mrna	gene-CEP52_000389	3	21	4	4	1	0	0	1	0	0	0	1	0	0	0	0
CEP52_000390-T1_mrna	gene-CEP52_000390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000391-T1_mrna	gene-CEP52_000391	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000392-T1_mrna	gene-CEP52_000392	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000393-T1_mrna	gene-CEP52_000393	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000394-T1_mrna	gene-CEP52_000394	1	6	6	0	13	0	0	0	0	0	0	0	0	0	0	0
CEP52_000395-T1_mrna	gene-CEP52_000395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_000396-T1_mrna	gene-CEP52_000396	7	10	5	2	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_000397-T1_mrna	gene-CEP52_000397	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_000398-T1_mrna	gene-CEP52_000398	1	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_000399-T1_mrna	gene-CEP52_000399	9	32	15	10	5	0	0	1	0	0	2	0	0	0	0	1
CEP52_000400-T1_mrna	gene-CEP52_000400	11	19	13	2	7	0	0	0	0	0	0	0	0	0	0	2
CEP52_000401-T1_mrna	gene-CEP52_000401	4	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_000402-T1_mrna	gene-CEP52_000402	1	9	9	0	3	0	0	0	0	0	0	0	0	0	0	2
CEP52_001860-T1_mrna	gene-CEP52_001860	1	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001861-T1_mrna	gene-CEP52_001861	11	19	13	4	8	0	0	0	0	1	1	0	0	0	0	3
CEP52_001862-T1_mrna	gene-CEP52_001862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001863-T1_mrna	gene-CEP52_001863	0	4	5	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001864-T1_mrna	gene-CEP52_001864	11	35	21	5	13	0	0	1	0	0	0	0	0	0	0	1
CEP52_001865-T1_mrna	gene-CEP52_001865	15	47	22	24	22	0	0	1	0	0	0	0	0	0	0	6
CEP52_001866-T1_mrna	gene-CEP52_001866	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001867-T1_mrna	gene-CEP52_001867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001868-T1_mrna	gene-CEP52_001868	6	20	7	8	10	0	0	1	0	0	0	0	0	0	0	2
CEP52_001869-T1_mrna	gene-CEP52_001869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001870-T1_mrna	gene-CEP52_001870	2	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_001871-T1_mrna	gene-CEP52_001871	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001872-T1_mrna	gene-CEP52_001872	8	6	1	0	6	0	0	0	0	0	0	0	0	0	0	0
CEP52_001873-T1_mrna	gene-CEP52_001873	3	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001874-T1_mrna	gene-CEP52_001874	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001875-T1_mrna	gene-CEP52_001875	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_001876-T1_mrna	gene-CEP52_001876	3	26	12	4	1	0	0	0	0	0	0	1	0	0	0	1
CEP52_001877-T1_mrna	gene-CEP52_001877	2	5	3	0	1	0	1	1	0	0	0	0	0	0	0	0
CEP52_001878-T1_mrna	gene-CEP52_001878	4	6	3	5	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001879-T1_mrna	gene-CEP52_001879	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001880-T1_mrna	gene-CEP52_001880	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001881-T1_mrna	gene-CEP52_001881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001882-T1_mrna	gene-CEP52_001882	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001883-T1_mrna	gene-CEP52_001883	5	8	11	4	7	0	0	0	0	0	0	0	0	0	0	0
CEP52_001884-T1_mrna	gene-CEP52_001884	6	10	3	2	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001885-T1_mrna	gene-CEP52_001885	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001886-T1_mrna	gene-CEP52_001886	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	1
CEP52_001887-T1_mrna	gene-CEP52_001887	9	24	4	3	2	0	0	0	0	0	0	0	0	0	0	2
CEP52_001888-T1_mrna	gene-CEP52_001888	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001889-T1_mrna	gene-CEP52_001889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001890-T1_mrna	gene-CEP52_001890	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001891-T1_mrna	gene-CEP52_001891	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001892-T1_mrna	gene-CEP52_001892	0	5	2	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_001893-T1_mrna	gene-CEP52_001893	4	9	5	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001894-T1_mrna	gene-CEP52_001894	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001895-T1_mrna	gene-CEP52_001895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001896-T1_mrna	gene-CEP52_001896	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001897-T1_mrna	gene-CEP52_001897	1	3	5	3	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_001898-T1_mrna	gene-CEP52_001898	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP52_001899-T1_mrna	gene-CEP52_001899	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001900-T1_mrna	gene-CEP52_001900	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001901-T1_mrna	gene-CEP52_001901	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001902-T1_mrna	gene-CEP52_001902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001903-T1_mrna	gene-CEP52_001903	5	12	10	3	9	0	0	0	0	0	0	2	0	0	0	2
CEP52_001904-T1_mrna	gene-CEP52_001904	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001905-T1_mrna	gene-CEP52_001905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001906-T1_mrna	gene-CEP52_001906	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001907-T1_mrna	gene-CEP52_001907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001908-T1_mrna	gene-CEP52_001908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001909-T1_mrna	gene-CEP52_001909	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
CEP52_001910-T1_mrna	gene-CEP52_001910	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2
CEP52_001911-T1_mrna	gene-CEP52_001911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001912-T1_mrna	gene-CEP52_001912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001913-T1_mrna	gene-CEP52_001913	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
CEP52_001914-T1_mrna	gene-CEP52_001914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001915-T1_mrna	gene-CEP52_001915	3	12	4	7	2	0	0	0	0	0	0	0	0	0	0	1
CEP52_001916-T1_mrna	gene-CEP52_001916	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001917-T1_mrna	gene-CEP52_001917	7	12	2	1	6	0	0	0	0	0	0	0	0	0	0	1
CEP52_001918-T1_mrna	gene-CEP52_001918	4	11	3	4	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_001919-T1_mrna	gene-CEP52_001919	19	38	11	4	8	2	0	2	0	0	4	2	0	0	0	8
CEP52_001920-T1_mrna	gene-CEP52_001920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001921-T1_mrna	gene-CEP52_001921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001922-T1_mrna	gene-CEP52_001922	2	3	7	3	0	0	0	1	0	0	0	0	0	0	0	0
CEP52_001923-T1_mrna	gene-CEP52_001923	10	8	4	2	4	1	0	0	0	0	1	0	0	0	0	2
CEP52_001924-T1_mrna	gene-CEP52_001924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001925-T1_mrna	gene-CEP52_001925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001926-T1_mrna	gene-CEP52_001926	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001927-T1_mrna	gene-CEP52_001927	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1
CEP52_001928-T1_mrna	gene-CEP52_001928	2	6	7	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001929-T1_mrna	gene-CEP52_001929	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001930-T1_mrna	gene-CEP52_001930	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001931-T1_mrna	gene-CEP52_001931	3	11	5	6	7	0	0	0	0	0	0	0	0	0	0	0
CEP52_001932-T1_mrna	gene-CEP52_001932	4	1	2	3	1	0	0	0	0	0	1	0	0	0	0	0
CEP52_001933-T1_mrna	gene-CEP52_001933	79	198	75	60	52	1	0	1	0	0	4	5	0	0	0	12
CEP52_001934-T1_mrna	gene-CEP52_001934	8	32	21	12	25	0	0	1	0	0	0	0	0	0	0	3
CEP52_001935-T1_mrna	gene-CEP52_001935	1	3	1	1	2	0	0	0	0	1	0	0	0	0	0	0
