# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "alt_fungi/GCA_003957675.1_FeuwUCR1854v2_genomic.fna" "-s" "0" "-a" "alt_fungi/genes/GCA_003957675.1_FeuwUCR1854v2_genomic.fixed.gtf" "--tmpDir" "/scratch/jstajich/" "-o" "results/STAR_fungi_expression/Feuw_read_count.tsv" "-F" "GTF" "-T" "24" "-M" "results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam
BHE90_000114	MIKF01000001.1	264889	266157	-	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000115	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	266995;267155;267581;268904	267067;267528;268823;269007	+;+;+;+	1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000116	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	270296;270589;270774;270946;271443	270541;270718;270897;271394;271759	+;+;+;+;+	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000117	MIKF01000001.1;MIKF01000001.1	272159;272427	272210;273343	+;+	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000118	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	273625;274196;274683;274864;275216	274139;274629;274809;275146;275317	-;-;-;-;-	1461	0	1	0	0	0	4	0	6	0	2	0	0	0	0	0	0
BHE90_000119	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	277071;279101;279265;279418;279534;279928	279047;279215;279364;279481;279875;280080	-;-;-;-;-;-	2751	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0
BHE90_000120	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	282394;282737;282963;283471	282688;282915;283408;283546	+;+;+;+	996	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
BHE90_000121	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	283721;283904;284132;284858	283851;284079;284808;284941	-;-;-;-	1068	80	206	123	66	65	6	0	2	0	0	2	6	0	0	0	10
BHE90_000122	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	286508;286838;287544	286793;287494;288145	-;-;-	1545	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
BHE90_000123	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	288524;288626;289019;289164	288565;288955;289117;289454	+;+;+;+	762	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0
BHE90_000124	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	290718;291072;291511;291741;296488;296857	291006;291456;291689;296440;296808;297729	+;+;+;+;+;+	6747	0	0	0	0	0	0	2	10	0	0	0	1	0	0	0	0
BHE90_000125	MIKF01000001.1	297914	298669	-	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000126	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	299569;299638;299762;299837;299903;299993;300069;300149;300246;300318;300405;300692;300766	299580;299712;299782;299854;299923;300013;300089;300169;300266;300353;300452;300709;300774	-;-;-;-;-;-;-;-;-;-;-;-;-	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000127	MIKF01000001.1;MIKF01000001.1	301489;301576	301494;301965	+;+	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000128	MIKF01000001.1;MIKF01000001.1	303684;303766	303715;304312	-;-	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000129	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	305226;305351;305528	305282;305470;305533	+;+;+	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000130	MIKF01000001.1	306870	307553	+	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000131	MIKF01000001.1;MIKF01000001.1	307805;308094	308014;308735	-;-	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000132	MIKF01000001.1	309458	310759	+	1302	2	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0
BHE90_000133	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	311233;311791;312065;312152;312329;312545;312767;313149;314092;315066	311731;312004;312098;312273;312376;312715;312915;314036;315010;315090	-;-;-;-;-;-;-;-;-;-	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000134	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	316407;316723;317056;317301;317654;317909	316518;317006;317254;317594;317809;318876	+;+;+;+;+;+	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000135	MIKF01000001.1;MIKF01000001.1	320584;320647	320588;321499	-;-	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000136	MIKF01000001.1	324171	324746	-	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000137	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	326135;326313;326576;327091;327413;327570;327811;328013	326260;326524;326996;327362;327522;327765;327962;328167	-;-;-;-;-;-;-;-	1644	0	2	10	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_000138	MIKF01000001.1	328787	330346	-	1560	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0
BHE90_000139	MIKF01000001.1	331126	331659	+	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000140	MIKF01000001.1	332629	334062	+	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000141	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	334182;334271;334363;334718;335010;335394;335698	334209;334308;334667;334970;335335;335653;335738	-;-;-;-;-;-;-	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000142	MIKF01000001.1;MIKF01000001.1	335776;336107	336057;336709	+;+	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000143	MIKF01000001.1;MIKF01000001.1	336940;338172	338119;339151	-;-	2160	4	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_000144	MIKF01000001.1	340614	341636	-	1023	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000145	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	342824;342977;343209	342921;343154;343433	+;+;+	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000146	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	343684;343830;344008;344451;344657;344882	343778;343958;344401;344590;344829;345207	-;-;-;-;-;-	1257	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BHE90_000147	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	345592;345706;345967;346338;346619;346740;346862;347056;347306;347805	345658;345916;346280;346569;346691;346810;347007;347259;347756;347997	+;+;+;+;+;+;+;+;+;+	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000148	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	350454;350766;351304	350705;351253;351604	+;+;+	1041	4	8	10	12	12	2	0	0	0	0	0	0	0	0	0	0
BHE90_000149	MIKF01000001.1	352114	352488	-	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000150	MIKF01000001.1;MIKF01000001.1	353384;353618	353526;353663	-;-	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000151	MIKF01000001.1;MIKF01000001.1	356656;357060	357011;357222	+;+	519	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
BHE90_000152	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	357609;357701;357893;358525	357650;357845;358442;359365	-;-;-;-	1578	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000153	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	359799;360639;361153;362229	360434;361104;362182;362367	+;+;+;+	2271	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000154	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	362448;362792;362883;363348;363657	362492;362822;363290;363607;363788	-;-;-;-;-	876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000155	MIKF01000001.1;MIKF01000001.1	364015;364169	364080;364564	-;-	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000156	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	365128;365960;366650	365587;366543;367090	+;+;+	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000157	MIKF01000001.1	367292	367624	-	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000158	MIKF01000001.1	369793	370791	-	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000159	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	372454;372789;373148;373232;373340;373605;373709;373855;374036	372740;373098;373180;373292;373555;373662;373723;373984;374347	-;-;-;-;-;-;-;-;-	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000160	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	374850;375285;375653;375894;376011;376427;376933;377061	375231;375603;375848;375960;376384;376783;377011;377230	-;-;-;-;-;-;-;-	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000161	MIKF01000001.1	377724	378449	+	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000162	MIKF01000001.1;MIKF01000001.1	378605;378970	378923;379040	-;-	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000163	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	379318;379432;379581;379903;380121	379369;379531;379848;380071;380581	-;-;-;-;-	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000164	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	381552;381810;382034	381749;381967;382106	+;+;+	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000165	MIKF01000001.1	382662	385130	-	2469	6	2	6	0	6	0	0	2	0	0	0	0	0	0	0	0
BHE90_000166	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	385906;386753;387086;387996	386708;387033;387939;388049	-;-;-;-	1992	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BHE90_000167	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	388640;388861;389054;389245;389354;389465;390115;390292;390594	388812;389006;389197;389306;389417;390063;390245;390540;390708	+;+;+;+;+;+;+;+;+	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000168	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	392666;393248;393348;393672	393191;393298;393621;394518	+;+;+;+	1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000169	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	395053;395245;395328;395844	395196;395281;395793;396027	+;+;+;+	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000170	MIKF01000001.1;MIKF01000001.1	397426;397692	397603;398338	+;+	825	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000171	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	398655;399385;399768	399337;399710;399910	-;-;-	1152	11	43	20	14	16	2	2	6	0	2	0	2	0	0	0	13
BHE90_000172	MIKF01000001.1;MIKF01000001.1	403993;405205	405161;405595	-;-	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000173	MIKF01000001.1	411421	412854	-	1434	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	4
BHE90_000174	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	414112;414727;415164	414667;415097;415454	-;-;-	1218	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_000175	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	416903;417151;417326;417822	417099;417272;417775;418618	+;+;+;+	1566	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4
BHE90_000176	MIKF01000001.1	420067	420774	-	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000177	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	423476;423725;423890	423671;423829;423909	-;-;-	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000178	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	424784;426034;427550	425348;426627;428343	+;+;+	1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000179	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	430989;433201;433600	432258;433544;433737	-;-;-	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000180	MIKF01000001.1;MIKF01000001.1	434355;434685	434636;435464	-;-	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000181	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	435860;436794;436976;437538	436741;436925;437484;437601	-;-;-;-	1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000182	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	438118;438656;439054;439236	438605;439003;439189;439436	+;+;+;+	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000183	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	440084;440295;440432	440230;440371;440444	-;-;-	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000184	MIKF01000001.1	441507	442286	+	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000185	MIKF01000001.1;MIKF01000001.1	442443;443593	443543;443958	-;-	1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000186	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	444363;444502;444907	444453;444851;446697	+;+;+	2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000187	MIKF01000001.1	446780	447754	-	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000188	MIKF01000001.1;MIKF01000001.1	448412;448514	448456;448681	-;-	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000189	MIKF01000001.1	449748	450575	-	828	0	4	0	1	0	2	0	0	0	0	0	2	0	0	0	0
BHE90_000190	MIKF01000001.1	451040	451588	-	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000191	MIKF01000001.1	452554	453072	-	519	8	2	18	4	12	0	0	6	0	2	0	0	0	0	0	0
BHE90_000192	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	454292;454580;454672;454792;454875;454939;455080;455481	454533;454621;454738;454819;454887;455028;455422;455723	+;+;+;+;+;+;+;+	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000193	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	458196;458644;460924	458522;460872;460932	+;+;+	2565	8	10	5	4	8	0	0	0	0	2	0	4	0	0	0	5
BHE90_000194	MIKF01000001.1	461611	463530	-	1920	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000195	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	463977;464035;464602	463979;464466;465009	-;-;-	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000196	MIKF01000001.1;MIKF01000001.1;MIKF01000001.1;MIKF01000001.1	465703;465880;465984;466106	465823;465920;466031;466243	+;+;+;+	348	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
BHE90_000197	MIKF01000001.1;MIKF01000001.1	466812;467790	467738;467963	-;-	1101	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001335	MIKF01000010.1	1083	2993	-	1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001336	MIKF01000010.1;MIKF01000010.1	3446;3753	3704;4783	+;+	1290	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001337	MIKF01000010.1	5522	6307	+	786	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001338	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	6768;7235;7380	7184;7319;7507	+;+;+	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001339	MIKF01000010.1;MIKF01000010.1	7641;7817	7761;7908	+;+	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001340	MIKF01000010.1;MIKF01000010.1	8197;8672	8315;9101	+;+	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001341	MIKF01000010.1;MIKF01000010.1	9444;11142	11091;11206	-;-	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001342	MIKF01000010.1	11892	12791	+	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001343	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	13012;13328;14381;14496;15146;15828;15961;16275	13270;14325;14438;15090;15438;15901;16228;16279	-;-;-;-;-;-;-;-	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001344	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	17829;18254;18704	18201;18652;18885	+;+;+	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001345	MIKF01000010.1	19045	20745	-	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001346	MIKF01000010.1;MIKF01000010.1	21941;22742	22670;23058	+;+	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001347	MIKF01000010.1;MIKF01000010.1	23873;24343	24292;24522	+;+	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001348	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	24599;24874;25150	24824;25101;25577	-;-;-	882	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001349	MIKF01000010.1;MIKF01000010.1	25959;27348	27295;27354	-;-	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001350	MIKF01000010.1;MIKF01000010.1	28035;28372	28320;29549	+;+	1464	0	28	16	2	8	0	0	0	0	0	0	0	0	0	0	0
BHE90_001351	MIKF01000010.1;MIKF01000010.1	29662;30702	30651;30800	-;-	1089	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001352	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	31254;31383;31511;32193;32263;32444;33429	31273;31440;31544;32202;32389;32978;33457	+;+;+;+;+;+;+	813	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_001353	MIKF01000010.1	33155	33227	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001354	MIKF01000010.1	35154	35246	+	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001355	MIKF01000010.1	36147	37088	-	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001356	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	40502;41023;41460;41513;42663;42855	40812;41327;41467;42618;42770;42981	+;+;+;+;+;+	1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001357	MIKF01000010.1	44269	45498	-	1230	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001358	MIKF01000010.1;MIKF01000010.1	46085;46767	46709;48058	-;-	1917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001359	MIKF01000010.1;MIKF01000010.1	48845;49253	49197;49820	+;+	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001360	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	50876;51294;51470;51546	51053;51320;51486;51728	+;+;+;+	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001361	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	51819;51992;52582;53397	51824;52532;53347;53760	-;-;-;-	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001362	MIKF01000010.1;MIKF01000010.1	54286;54450	54397;56209	+;+	1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001363	MIKF01000010.1;MIKF01000010.1	57086;57486	57209;58579	+;+	1218	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
BHE90_001364	MIKF01000010.1	58842	59807	-	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_001365	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	61521;61861;62065;62305;62465;62732;62884;63013	61805;62015;62258;62412;62674;62828;62963;63221	+;+;+;+;+;+;+;+	1338	5	4	24	4	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_001366	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	63782;64069;64156;64276;64432;64564;64958	64020;64110;64222;64364;64521;64906;65191	+;+;+;+;+;+;+	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001367	MIKF01000010.1;MIKF01000010.1	65705;66476	66425;67377	+;+	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001368	MIKF01000010.1	69033	70232	+	1200	6	6	1	26	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_001369	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	71131;71324;71785;72145	71277;71738;72089;72378	+;+;+;+	1101	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
BHE90_001370	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	74375;74679;74949	74629;74900;76064	+;+;+	1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001371	MIKF01000010.1;MIKF01000010.1	77874;78488	78433;79130	+;+	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001372	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	79268;79405;79812	79311;79758;80805	-;-;-	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001373	MIKF01000010.1	81386	82102	+	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BHE90_001374	MIKF01000010.1	82373	83044	-	672	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_001375	MIKF01000010.1;MIKF01000010.1	84625;85836	85784;85995	-;-	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001376	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	87964;88116;88556	88068;88507;88754	-;-;-	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001377	MIKF01000010.1	90427	91881	-	1455	4	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0
BHE90_001378	MIKF01000010.1;MIKF01000010.1	93769;94272	94219;94579	-;-	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
BHE90_001379	MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1;MIKF01000010.1	96825;97722;98418;98789;98924	97664;98354;98741;98848;99322	-;-;-;-;-	2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
